,Type,Primary wire,width primary,height primary,Secondary wire,width secondary,height secondary,Stack mm,Tongue mm,wl mm,ww mm,Primary Built,Secondary Built,Total Built,Core Loss,Copper Loss,Temperature rise Cu,Temperature rise Fe,Total Cu Cost,Total Fe Cost,Core weight,Conductor weight,Cost,Primary turns,Secondary turns,MTL Primary,MTL Secondary,TPL Primary,TPL Secondary,Length primary,Length secondary,Resistance primary,Resistance secondary,Cu surface area,Core surface area,Weight of Cu kg,Weight of Fe,Primary current,Primary voltage,Primary power,Secondary current,Secondary voltage,Secondary power,Frequency,B max,bobbin,efficiency,Primary Layers,Secondary Layers,Weight Cu Primary,weight Cu Secondary
67,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,145.0,45.0,13.6,13.799999999999999,32.4,84.43656,133.70132325141776,84.42476570975126,25.891380062090487,11442.249539999999,14072.76,56.29104,12.044473199999999,25515.00954,69,70,52,57,41,41,3588,3990,0.033488,0.037239999999999995,1013.84,2678.0,12.044473199999999,56.29104,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.86518947244812,2,2,5.702767199999999,6.341705999999999
102,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,130.0,60.0,13.6,13.799999999999999,32.4,84.43656,133.70132325141776,92.3937565262146,25.654227379326077,11442.249539999999,14072.76,56.29104,12.044473199999999,25515.00954,69,70,52,57,36,36,3588,3990,0.033488,0.037239999999999995,908.96,2708.0,12.044473199999999,56.29104,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.86518947244812,2,2,5.702767199999999,6.341705999999999
459,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,125.0,50.0,13.6,13.799999999999999,32.4,88.386012,126.64398235664774,89.15420953611837,26.682129221615725,10838.277539999997,14731.002,58.924008,11.408713199999998,25569.279539999996,63,64,54,59,35,35,3402,3776,0.031751999999999996,0.035242666666666665,899.0,2703.0,11.408713199999998,58.924008,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.8949646307897,2,2,5.4071388,6.001574399999999
430,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,135.0,40.0,13.6,13.799999999999999,32.4,88.386012,126.64398235664774,83.66307671821635,26.862853804114838,10838.277539999997,14731.002,58.924008,11.408713199999998,25569.279539999996,63,64,54,59,38,38,3402,3776,0.031751999999999996,0.035242666666666665,970.92,2681.0,11.408713199999998,58.924008,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.8949646307897,2,2,5.4071388,6.001574399999999
467,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,120.0,55.0,13.6,13.799999999999999,32.4,88.386012,126.64398235664774,92.2116546950646,26.592770545102105,10838.277539999997,14731.002,58.924008,11.408713199999998,25569.279539999996,63,64,54,59,33,33,3402,3776,0.031751999999999996,0.035242666666666665,863.04,2714.0,11.408713199999998,58.924008,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.8949646307897,2,2,5.4071388,6.001574399999999
447,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,130.0,45.0,13.6,13.799999999999999,32.4,88.386012,126.64398235664774,86.31222565935079,26.77215439952504,10838.277539999997,14731.002,58.924008,11.408713199999998,25569.279539999996,63,64,54,59,36,36,3402,3776,0.031751999999999996,0.035242666666666665,934.96,2692.0,11.408713199999998,58.924008,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.8949646307897,2,2,5.4071388,6.001574399999999
91,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,120.0,55.0,20.4,20.599999999999998,46.0,80.35092,142.31127914303715,92.22798085140224,25.498773225268188,12179.09538,13391.82,53.56728,12.820100400000001,25570.91538,69,70,54,62,33,33,3726,4340,0.034775999999999994,0.04050666666666666,969.6,2596.0,12.820100400000001,53.56728,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.82187658356055,3,3,5.922104399999999,6.897996
1056,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,120.0,120.0,120.0,40.0,13.6,13.799999999999999,32.4,91.51833599999999,120.80403276622559,86.69832164985526,27.587328382272187,10338.490709999998,15253.055999999999,61.012223999999996,10.882621799999999,25591.546709999995,58,59,56,61,33,33,3248,3599,0.030314666666666667,0.033590666666666665,887.04,2688.0,10.882621799999999,61.012223999999996,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.92091983488888,2,2,5.1623712,5.720250599999999
517,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,125.0,125.0,40.0,13.6,13.799999999999999,32.4,90.508275,122.7977315689981,85.92602593220442,27.02045675691517,10509.112799999999,15084.7125,60.33885,11.062223999999999,25593.825299999997,60,61,55,60,35,35,3300,3660,0.030799999999999998,0.034159999999999996,911.5,2726.0,11.062223999999999,60.33885,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.91148912573652,2,2,5.24502,5.817204
532,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,125.0,120.0,45.0,13.6,13.799999999999999,32.4,90.508275,122.7977315689981,88.87276409948609,26.930725720035632,10509.112799999999,15084.7125,60.33885,11.062223999999999,25593.825299999997,60,61,55,60,33,33,3300,3660,0.030799999999999998,0.034159999999999996,875.04,2737.0,11.062223999999999,60.33885,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.91148912573652,2,2,5.24502,5.817204
759,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,120.0,120.0,50.0,13.6,13.799999999999999,32.4,90.83739599999998,122.7977315689981,88.87276409948609,27.101590743903362,10509.112799999999,15139.565999999999,60.558263999999994,11.062223999999999,25648.678799999998,60,61,55,60,33,33,3300,3660,0.030799999999999998,0.034159999999999996,875.04,2726.0,11.062223999999999,60.558263999999994,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.90833405637972,2,2,5.24502,5.817204
749,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,120.0,125.0,45.0,13.6,13.799999999999999,32.4,90.83739599999998,122.7977315689981,85.92602593220442,27.196393942249237,10509.112799999999,15139.565999999999,60.558263999999994,11.062223999999999,25648.678799999998,60,61,55,60,35,35,3300,3660,0.030799999999999998,0.034159999999999996,911.5,2714.5,11.062223999999999,60.558263999999994,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.90833405637972,2,2,5.24502,5.817204
734,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,120.0,130.0,40.0,13.6,13.799999999999999,32.4,90.83739599999998,122.7977315689981,83.18694741236058,27.29193337338497,10509.112799999999,15139.565999999999,60.558263999999994,11.062223999999999,25648.678799999998,60,61,55,60,36,36,3300,3660,0.030799999999999998,0.034159999999999996,947.96,2703.0,11.062223999999999,60.558263999999994,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.90833405637972,2,2,5.24502,5.817204
345,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,130.0,120.0,40.0,13.6,13.799999999999999,32.4,89.850033,124.82671707624448,90.08396614297295,26.68832564290954,10682.75475,14975.0055,59.900022,11.245005,25657.76025,61,62,55,60,33,33,3355,3720,0.03131333333333333,0.034719999999999994,875.04,2747.0,11.245005,59.900022,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.89835003760993,2,2,5.332437,5.912568
200,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,120.0,130.0,55.0,13.6,13.799999999999999,32.4,87.22841399999999,130.2785129174543,89.38101106302531,26.224966058966196,11149.32312,14538.068999999998,58.15227599999999,11.7361296,25687.392119999997,66,67,53,58,36,36,3498,3886,0.032647999999999996,0.03626933333333333,921.96,2724.0,11.7361296,58.15227599999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.87123289004637,2,2,5.5597212,6.1764084
190,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,120.0,135.0,50.0,13.6,13.799999999999999,32.4,87.22841399999999,130.2785129174543,86.63767303638636,26.308759195346184,11149.32312,14538.068999999998,58.15227599999999,11.7361296,25687.392119999997,66,67,53,58,38,38,3498,3886,0.032647999999999996,0.03626933333333333,957.42,2713.5,11.7361296,58.15227599999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.87123289004637,2,2,5.5597212,6.1764084
176,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,120.0,140.0,45.0,13.6,13.799999999999999,32.4,87.22841399999999,130.2785129174543,84.07380721764298,26.393146495257305,11149.32312,14538.068999999998,58.15227599999999,11.7361296,25687.392119999997,66,67,53,58,40,40,3498,3886,0.032647999999999996,0.03626933333333333,992.88,2703.0,11.7361296,58.15227599999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.87123289004637,2,2,5.5597212,6.1764084
207,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,120.0,125.0,60.0,13.6,13.799999999999999,32.4,87.22841399999999,130.2785129174543,92.32404016915501,26.141760636484612,11149.32312,14538.068999999998,58.15227599999999,11.7361296,25687.392119999997,66,67,53,58,35,35,3498,3886,0.032647999999999996,0.03626933333333333,886.5,2734.5,11.7361296,58.15227599999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.87123289004637,2,2,5.5597212,6.1764084
157,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,120.0,145.0,40.0,13.6,13.799999999999999,32.4,87.22841399999999,130.2785129174543,81.67187049869113,26.47813450453043,11149.32312,14538.068999999998,58.15227599999999,11.7361296,25687.392119999997,66,67,53,58,41,41,3498,3886,0.032647999999999996,0.03626933333333333,1028.34,2692.5,11.7361296,58.15227599999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.87123289004637,2,2,5.5597212,6.1764084
257,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,125.0,135.0,40.0,13.6,13.799999999999999,32.4,89.37337500000001,126.64398235664774,83.66307671821635,26.635412928361422,10838.277539999997,14895.5625,59.58225,11.408713199999998,25733.840039999995,63,64,54,59,38,38,3402,3776,0.031751999999999996,0.035242666666666665,970.92,2739.0,11.408713199999998,59.58225,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.88550322693911,2,2,5.4071388,6.001574399999999
295,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,125.0,120.0,55.0,13.6,13.799999999999999,32.4,89.37337500000001,126.64398235664774,92.2116546950646,26.38501935298707,10838.277539999997,14895.5625,59.58225,11.408713199999998,25733.840039999995,63,64,54,59,33,33,3402,3776,0.031751999999999996,0.035242666666666665,863.04,2770.5,11.408713199999998,59.58225,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.88550322693911,2,2,5.4071388,6.001574399999999
286,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,125.0,125.0,50.0,13.6,13.799999999999999,32.4,89.37337500000001,126.64398235664774,89.15420953611837,26.46790400704969,10838.277539999997,14895.5625,59.58225,11.408713199999998,25733.840039999995,63,64,54,59,35,35,3402,3776,0.031751999999999996,0.035242666666666665,899.0,2760.0,11.408713199999998,59.58225,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.88550322693911,2,2,5.4071388,6.001574399999999
274,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,125.0,130.0,45.0,13.6,13.799999999999999,32.4,89.37337500000001,126.64398235664774,86.31222565935079,26.551366446386442,10838.277539999997,14895.5625,59.58225,11.408713199999998,25733.840039999995,63,64,54,59,36,36,3402,3776,0.031751999999999996,0.035242666666666665,934.96,2749.5,11.408713199999998,59.58225,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.88550322693911,2,2,5.4071388,6.001574399999999
95,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,140.0,55.0,13.6,13.799999999999999,32.4,85.79844,133.70132325141776,86.90766396479258,25.806757275015567,11442.249539999999,14299.74,57.19896,12.044473199999999,25741.98954,69,70,52,57,40,40,3588,3990,0.033488,0.037239999999999995,978.88,2732.0,12.044473199999999,57.19896,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.85214767516582,2,2,5.702767199999999,6.341705999999999
103,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,135.0,60.0,13.6,13.799999999999999,32.4,85.79844,133.70132325141776,89.5579494270573,25.728992305707493,11442.249539999999,14299.74,57.19896,12.044473199999999,25741.98954,69,70,52,57,38,38,3588,3990,0.033488,0.037239999999999995,943.92,2742.0,12.044473199999999,57.19896,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.85214767516582,2,2,5.702767199999999,6.341705999999999
109,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,130.0,65.0,13.6,13.799999999999999,32.4,85.79844,133.70132325141776,92.3937565262146,25.65174348398639,11442.249539999999,14299.74,57.19896,12.044473199999999,25741.98954,69,70,52,57,36,36,3588,3990,0.033488,0.037239999999999995,908.96,2752.0,12.044473199999999,57.19896,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.85214767516582,2,2,5.702767199999999,6.341705999999999
112,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,125.0,70.0,13.6,13.799999999999999,32.4,85.79844,133.70132325141776,95.43598564677774,25.575005527108775,11442.249539999999,14299.74,57.19896,12.044473199999999,25741.98954,69,70,52,57,35,35,3588,3990,0.033488,0.037239999999999995,874.0,2762.0,12.044473199999999,57.19896,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.85214767516582,2,2,5.702767199999999,6.341705999999999
83,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,145.0,50.0,13.6,13.799999999999999,32.4,85.79844,133.70132325141776,84.42476570975126,25.885043748883806,11442.249539999999,14299.74,57.19896,12.044473199999999,25741.98954,69,70,52,57,41,41,3588,3990,0.033488,0.037239999999999995,1013.84,2722.0,12.044473199999999,57.19896,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.85214767516582,2,2,5.702767199999999,6.341705999999999
68,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,150.0,45.0,13.6,13.799999999999999,32.4,85.79844,133.70132325141776,82.09343989711422,25.963857159835683,11442.249539999999,14299.74,57.19896,12.044473199999999,25741.98954,69,70,52,57,43,43,3588,3990,0.033488,0.037239999999999995,1048.8,2712.0,12.044473199999999,57.19896,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.85214767516582,2,2,5.702767199999999,6.341705999999999
48,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,155.0,40.0,13.6,13.799999999999999,32.4,85.79844,133.70132325141776,79.89982925634743,26.043203017293866,11442.249539999999,14299.74,57.19896,12.044473199999999,25741.98954,69,70,52,57,44,44,3588,3990,0.033488,0.037239999999999995,1083.76,2702.0,12.044473199999999,57.19896,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.85214767516582,2,2,5.702767199999999,6.341705999999999
206,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,120.0,120.0,60.0,13.6,20.599999999999998,39.199999999999996,85.79844,133.82482671707623,91.85035951853783,26.05913657269042,11452.819049999998,14299.74,57.19896,12.055598999999999,25752.559049999996,66,67,53,61,33,33,3498,4087,0.032647999999999996,0.03814533333333333,916.3199999999998,2700.0,12.055598999999999,57.19896,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.85096513848667,2,3,5.5597212,6.495877800000001
100,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,120.0,60.0,20.4,20.599999999999998,46.0,81.71279999999999,142.31127914303715,92.22798085140224,25.498773225268188,12179.09538,13618.8,54.475199999999994,12.820100400000001,25797.89538,69,70,54,62,33,33,3726,4340,0.034775999999999994,0.04050666666666666,969.6,2640.0,12.820100400000001,54.475199999999994,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.80884632695609,3,3,5.922104399999999,6.897996
460,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,130.0,50.0,13.6,13.799999999999999,32.4,89.88408,126.64398235664774,86.31222565935079,26.769142740920458,10838.277539999997,14980.68,59.92272,11.408713199999998,25818.957539999996,63,64,54,59,36,36,3402,3776,0.031751999999999996,0.035242666666666665,934.96,2738.0,11.408713199999998,59.92272,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.88061011495229,2,2,5.4071388,6.001574399999999
431,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,140.0,40.0,13.6,13.799999999999999,32.4,89.88408,126.64398235664774,81.18723803082855,26.948121804628606,10838.277539999997,14980.68,59.92272,11.408713199999998,25818.957539999996,63,64,54,59,40,40,3402,3776,0.031751999999999996,0.035242666666666665,1006.88,2716.0,11.408713199999998,59.92272,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.88061011495229,2,2,5.4071388,6.001574399999999
473,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,120.0,60.0,13.6,13.799999999999999,32.4,89.88408,126.64398235664774,92.2116546950646,26.592770545102105,10838.277539999997,14980.68,59.92272,11.408713199999998,25818.957539999996,63,64,54,59,33,33,3402,3776,0.031751999999999996,0.035242666666666665,863.04,2760.0,11.408713199999998,59.92272,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.88061011495229,2,2,5.4071388,6.001574399999999
468,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,125.0,55.0,13.6,13.799999999999999,32.4,89.88408,126.64398235664774,89.15420953611837,26.6806344700166,10838.277539999997,14980.68,59.92272,11.408713199999998,25818.957539999996,63,64,54,59,35,35,3402,3776,0.031751999999999996,0.035242666666666665,899.0,2749.0,11.408713199999998,59.92272,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.88061011495229,2,2,5.4071388,6.001574399999999
448,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,135.0,45.0,13.6,13.799999999999999,32.4,89.88408,126.64398235664774,83.66307671821635,26.85830270036249,10838.277539999997,14980.68,59.92272,11.408713199999998,25818.957539999996,63,64,54,59,38,38,3402,3776,0.031751999999999996,0.035242666666666665,970.92,2727.0,11.408713199999998,59.92272,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.88061011495229,2,2,5.4071388,6.001574399999999
811,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,125.0,120.0,40.0,13.6,13.799999999999999,32.4,92.99086875,120.80403276622559,86.69832164985526,27.45248510873477,10338.490709999998,15498.478125,61.9939125,10.882621799999999,25836.968835,58,59,56,61,33,33,3248,3599,0.030314666666666667,0.033590666666666665,887.04,2747.5,10.882621799999999,61.9939125,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.90680248058939,2,2,5.1623712,5.720250599999999
533,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,125.0,125.0,45.0,13.6,13.799999999999999,32.4,92.06876249999999,122.7977315689981,85.92602593220442,27.020456756915166,10509.112799999999,15344.793749999999,61.379175,11.062223999999999,25853.90655,60,61,55,60,35,35,3300,3660,0.030799999999999998,0.034159999999999996,911.5,2773.0,11.062223999999999,61.379175,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.8965315484666,2,2,5.24502,5.817204
544,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,125.0,120.0,50.0,13.6,13.799999999999999,32.4,92.06876249999999,122.7977315689981,88.87276409948609,26.932241098080773,10509.112799999999,15344.793749999999,61.379175,11.062223999999999,25853.90655,60,61,55,60,33,33,3300,3660,0.030799999999999998,0.034159999999999996,875.04,2784.0,11.062223999999999,61.379175,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.8965315484666,2,2,5.24502,5.817204
518,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,125.0,130.0,40.0,13.6,13.799999999999999,32.4,92.06876249999999,122.7977315689981,83.18694741236058,27.10931372173805,10509.112799999999,15344.793749999999,61.379175,11.062223999999999,25853.90655,60,61,55,60,36,36,3300,3660,0.030799999999999998,0.034159999999999996,947.96,2762.0,11.062223999999999,61.379175,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.8965315484666,2,2,5.24502,5.817204
1070,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,120.0,120.0,120.0,45.0,13.6,13.799999999999999,32.4,93.152592,120.80403276622559,86.69832164985526,27.58732838227219,10338.490709999998,15525.432,62.101728,10.882621799999999,25863.92271,58,59,56,61,33,33,3248,3599,0.030314666666666667,0.033590666666666665,887.04,2736.0,10.882621799999999,62.101728,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.90525226778978,2,2,5.1623712,5.720250599999999
1057,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,120.0,120.0,125.0,40.0,13.6,13.799999999999999,32.4,93.152592,120.80403276622559,83.8236810776446,27.68767382222346,10338.490709999998,15525.432,62.101728,10.882621799999999,25863.92271,58,59,56,61,35,35,3248,3599,0.030314666666666667,0.033590666666666665,924.0,2724.0,10.882621799999999,62.101728,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.90525226778978,2,2,5.1623712,5.720250599999999
